,Embedded_text,UserName
153,"Pour regarder Des paroles et des actes sur Internet : http://playtv.fr/television/france-2… Top départ imminent ! #dpda #placeaupeuple
4
14",@JLMelenchon
154,"Jean-Luc Mélenchon dans Des paroles et des actes : H-2 #placeaupeuple #dpda
2
8
2",@JLMelenchon
155,"Quelle réponse aux classes moyennes ? Notre réponse dans 
@lemondefr
 : http://bit.ly/xHZPFs #placeaupeuple
4
1",@JLMelenchon
156,"Alors #petitjournal 
@canalplus
 : http://bit.ly/AqsmhF ?? cc 
@Rue89
 @davidmedioni
 @moreauchevrolet
 @ozap
 #déontologie
6
1",@JLMelenchon
157,"Replying to 
@JLMelenchon
@melenchon2012
 Les autres politiques ont peur de débattre avec Jean-Luc Mélenchon, France 2 ne trouvait personne… #placeaupeuple
5
10
1",@JLMelenchon
158,"Arnaud Champremier-Trigano analyse les mauvaises manières du Petit Journal : http://dai.ly/zsWY2D Please RT #placeaupeuple
7
1",@JLMelenchon
159,"Petite info : Mélenchon sera face à Jean-Louis Beffa, président d'honneur de St-Gobain. Préparez liens et infos : prêts à dégainer ? #dpda
4
3
1",@JLMelenchon
160,"Replying to 
@23_BU573DD_23_
@23_BU573DD_23_
 Elle sont intactes.",@JLMelenchon
161,"Plus de 100 écoutes collectives publiques pour l'émission de ce soir ! Trouvez la vôtre: http://bit.ly/xzNnJe #placeaupeuple #dpda
google.com
Écoutes collectives FdG du Jeudi 12 janvier 2012 - Google My Maps
Jean-Luc Mélenchon sera sur France 2, et nous, au café ! Pour l'écouter et débattre ensuite autour d'un verre. Venez en famille, entre amis ou entre voisins !
1
8
1",@JLMelenchon
162,"Grand rdv de ce soir > consultez la carte des écoutes collectives et signalez la vôtre ici : http://bit.ly/yY4lkN #placeaupeuple #dpda
10",@JLMelenchon
163,"Super mobilisation ce soir... Rendez-vous demain et dimanche, à 19h, au même endroit ! Nous reprenons le pouvoir ! #AAA #placeaupeuple
7
12
2",@JLMelenchon
164,"La mobilisation en direct : http://bit.ly/wUmX2j #placeaupeuple #AAA
4
15
2",@JLMelenchon
165,"@oksimor
 Sans faute !",@JLMelenchon
166,"@oksimor
 Merci, disons comme ça ;-)",@JLMelenchon
167,"@oksimor
 Oui, pardon pour la faute.",@JLMelenchon
168,"J.L. Mélenchon : ""La guerre entre la finance et le peuple est déclarée. J'ai choisis mon camp"" http://bit.ly/wxkcAb #AAA #placeaupeuple
9
47
4",@JLMelenchon
169,"Rendez-vous à tous devant Standard & Poor's 40 rue de Courcelle à 18h30 > venez-vite !! #placeaupeuple #AAA
6
50
1",@JLMelenchon
170,"Rassemblement devant Standard & Poor's 40 rue de Courcelle ce Vendredi 13/01 à 18h30 en réaction à la dégradation de la note de la France.
1
30",@JLMelenchon
171,"Jean-Luc Mélenchon, incontournable à gauche http://bit.ly/ArxqcP #placeaupeuple #dpda (via 
@lemondefr
)
lemonde.fr
Jean-Luc Mélenchon tente de se poser en interlocuteur incontournable à gauche
Le candidat du Front de gauche a rencontré un vrai succès d'audience lors de sa première grande émission télévisée, jeudi soir.
3
9",@JLMelenchon
172,"Le petit journal de Léon et Paulette :-) http://bit.ly/yoliY9 #placeaupeuple #dpda (cc 
@mediapart
)
1
6",@JLMelenchon
173,"Les écoutes collectives sont un vrai succès populaire et démocratique : http://bit.ly/yQ2WQZ Bravo à tous ! Continuez ! #placeaupeuple #dpda
1
11
2",@JLMelenchon
174,"""La renversante prestation de Mélenchon"", via 
@france_soir
 : http://bit.ly/x2LBO5 > Et vous, qu'en avez-vous pensé ? #placeaupeuple #dpda
archive.francesoir.fr
La renversante prestation de Mélenchon
Sur France-2 jeudi soir, le candidat du Front de gauche a exigé de François Hollande qu’il le prenne enfin au sérieux. Et affirmé que ''la colère populaire était immense''.
17
14
2",@JLMelenchon
175,"Replying to 
@Falempin1
@Falempin1
 Vous êtes, disons…constant ;-)
1",@JLMelenchon
176,"Grand meeting, demain, à Nantes. Venez nombreux, écouter puis débattre ! #placeaupeuple
1
8",@JLMelenchon
177,"Adresse aux anti-Mélenchon primaires http://bit.ly/AC7jst #placeaupeuple (via 
@alexiscorbiere
)
2
10
2",@JLMelenchon
178,"Replying to 
@NOETEC
@NOETEC
 Leur rôle n'est pas de produire, mais de vendre ou spéculer.
1
1",@JLMelenchon
179,"Replying to 
@Coco_lastucieux
@coco_lastucieux
 Vous avez raison : pardon !",@JLMelenchon
180,"Fin du discours de Jean-Luc Mélenchon à #Nantes. Maintenant, c'est à vous de jouer ! La révolution citoyenne est en marche : #placeaupeuple
2
10
2",@JLMelenchon
181,"""Et rappelez-vous : qui vote, règne !"" (http://bit.ly/zER5Fa) #Nantes
3
10
2",@JLMelenchon
182,"""Si vous abandonnez vos convictions à la porte du bureau de vote : ne vous étonnez pas de ne pas les retrouvez en sortant"" #Nantes
26
1",@JLMelenchon
183,"""Je fais mienne la maxime de Victor Hugo : le sens révolutionnaire est un sens moral !"" (http://bit.ly/zER5Fa) #Nantes
11
3",@JLMelenchon
184,"""Comme disait Rousseau, on fait tout avec de l'argent, hormis des citoyens !"" (http://bit.ly/zER5Fa) #Nantes
1
13
1",@JLMelenchon
185,"""Vos sourires me donnent une force immense ! Je suis fier d'être votre candidat ! Nous formons une force politique nouvelle !""#placeaupeuple
10
1",@JLMelenchon
