,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
539,Eric Zemmour,@ZemmourEric,2020-04-30T18:50:04.000Z,"Eric Zemmour
@ZemmourEric
·
Apr 30, 2020","Eric #Zemmour sur 
@CNEWS
 : « En multipliant les libérations anticipées de détenus, on court un énorme danger. 
@lepoint
 a montré que 130 d’entre eux étaient en lien avec des entreprises terroristes » (1/3) #Facealinfo
13
227
547",,13,227,547,[],https://twitter.com/ZemmourEric/status/1255932446870306819
540,Eric Zemmour,@ZemmourEric,2020-05-02T07:58:27.000Z,"Eric Zemmour
@ZemmourEric
·
May 2, 2020","Oui au débat. Non à l'insulte. A lundi les amis !  #Facealinfo
718
1.1K
6K",📺,718,1.1K,6K,[],https://twitter.com/ZemmourEric/status/1256493240792027137
541,Eric Zemmour,@ZemmourEric,2020-05-03T20:09:57.000Z,"Eric Zemmour
@ZemmourEric
·
May 3, 2020","A demain sur 
@CNEWS
 ! Et merci de votre soutien 
#Facealinfo
0:11
27.7K views
164
372
2K",🙏,164,372,2K,[],https://twitter.com/ZemmourEric/status/1257039715959742467
542,Eric Zemmour,@ZemmourEric,2020-05-03T20:09:57.000Z,"Eric Zemmour
@ZemmourEric
·
May 3, 2020","A demain sur 
@CNEWS
 ! Et merci de votre soutien 
#Facealinfo
27.7K views
0:02 / 0:12
164
372
2K",🙏,164,372,2K,[],https://twitter.com/ZemmourEric/status/1257039715959742467
543,Eric Zemmour,@ZemmourEric,2020-05-04T20:59:47.000Z,"Eric Zemmour
@ZemmourEric
·
May 4, 2020","Eric #Zemmour sur 
@CNEWS
 à propos de son agression  : « Je ne peux pas critiquer une société victimaire et me positionner comme une victime » #Facealinfo
25
180
821",🗣,25,180,821,[],https://twitter.com/ZemmourEric/status/1257414643057909762
544,Eric Zemmour,@ZemmourEric,2020-05-04T19:37:39.000Z,"Eric Zemmour
@ZemmourEric
·
May 4, 2020","Eric #Zemmour revient sur son agression sur 
@CNEWS
 : « Je ne suis pas une victime. Je ne suis pas un martyr. Il y a plein de gens qui vivent cela et qui ne reçoivent pas de coup de fil du président de la République » #Facealinfo
38
200
678",,38,200,678,['https://pbs.twimg.com/media/EXMpJ02XQAErEqd?format=jpg&name=small'],https://twitter.com/ZemmourEric/status/1257393974807052288
545,Eric Zemmour,@ZemmourEric,2020-05-04T19:27:05.000Z,"Eric Zemmour
@ZemmourEric
·
May 4, 2020","Eric #Zemmour sur 
@CNEWS
 : « Je ne suis pas une victime. Je ne suis pas un martyr. Il y a plein de gens qui vivent cela et qui ne reçoivent pas de coup de fil du président de la République » #Facealinfo
89
725
2.7K",,89,725,2.7K,[],https://twitter.com/ZemmourEric/status/1257391314536185867
546,Eric Zemmour,@ZemmourEric,2020-05-04T19:26:19.000Z,"Eric Zemmour
@ZemmourEric
·
May 4, 2020","Sur 
@CNEWS
 Eric #Zemmour revient sur l’appel reçu d’
@EmmanuelMacron
 après son agression : « On s’est rendu compte que nos désaccords étaient profonds et qu’il faudrait un peu de temps pour les élucider. Donc nous avons parlé longtemps ! » #Facealinfo
19
91
305",,19,91,305,[],https://twitter.com/ZemmourEric/status/1257391121292025859
547,Eric Zemmour,@ZemmourEric,2020-05-04T17:05:24.000Z,"Eric Zemmour
@ZemmourEric
·
May 4, 2020"," C'est maintenant ! #Facealinfo
101
100
549",📺,101,100,549,['https://pbs.twimg.com/media/EXMGTghXsAUTyR1?format=jpg&name=small'],https://twitter.com/ZemmourEric/status/1257355658518765573
548,Eric Zemmour,@ZemmourEric,2020-05-04T16:35:43.000Z,"Eric Zemmour
@ZemmourEric
·
May 4, 2020"," Ce soir dans #Facealinfo, nous reviendrons sur l'agression d'Eric #Zemmour avant d'aborder l'épineuse question du déconfinement dans les écoles !

Rdv à 19h, sur 
@Cnews
48
74
357",🔴 📺,48,74,357,['https://pbs.twimg.com/media/EXL_OmTWAAAgq4_?format=jpg&name=small'],https://twitter.com/ZemmourEric/status/1257348187716755457
549,Eric Zemmour,@ZemmourEric,2020-05-05T20:17:57.000Z,"Eric Zemmour
@ZemmourEric
·
May 5, 2020","Eric #Zemmour sur 
@CNEWS
 : « On peut avoir peur du virus quand on a son salaire qui tombe. Quand le salaire ne tombe pas, on doit retourner travailler. En ce sens, on peut dire que le chômage partiel est une drogue douce » #Facealinfo
35
187
693",,35,187,693,[],https://twitter.com/ZemmourEric/status/1257766505141473280
550,Eric Zemmour,@ZemmourEric,2020-05-05T18:39:34.000Z,"Eric Zemmour
@ZemmourEric
·
May 5, 2020","Eric #Zemmour sur 
@CNEWS
 : « Il est plus facile de rentrer dans le confinement que d’en sortir. On a eu le bon réflexe de sauver les gens en danger, mais on a mis complètement à plat le moteur économique et sacrifié les actifs » #Facealinfo
29
109
369",,29,109,369,[],https://twitter.com/ZemmourEric/status/1257741744302690304
